q.value	cancer.exp	normal.exp	weight
chr5:134880200:134880327	1.1237267482139e-07	0.486602983073571	0.00594226891691048	0.987935587861427
chr1:120905027:120905109	0.000183767165865313	0.441060513440425	0.0374124443807511	0.921808654451202
chr2:66666698:66666809	3.16618743066448e-06	0.444878956691019	0.00906442665171484	0.980031812370594
chr1:161697280:161697330	5.51164436471605e-05	0.364460317460317	0.0283066634836935	0.927930134514722
chr6:42072328:42072373	2.59658669133284e-08	0.417614721679818	0.0101715349568891	0.976222857094899
chr7:158936693:158936701	5.46815486503034e-07	0.382979714729715	0.00737374982199	0.981110069484183
chr9:101822013:101822096	2.38445557838409e-10	0.73	0.0603749873543156	0.923612224171702
chr6:19691985:19692003	2.74678340383948e-10	0.318197253689382	0.0054317916855348	0.983215994475273
chr5:177989059:177989077	2.26197914677798e-10	0.536666666666667	0.0307193506313849	0.945858111242019
chr2:177014492:177014518	2.55043461691598e-08	0.357384809925354	0.0197362965591535	0.94766589241548
chr19:55553070:55553087	1.05526311871542e-13	0.486885476860665	0.0346802540736041	0.933507414278384
chr17:40822427:40822434	5.61014074985716e-06	0.654699787987941	0.102769530292537	0.864325157716179
chr19:3178517:3178545	2.10964601653642e-15	0.370242662178277	0.0172880717255502	0.955389159586397
chr14:91844678:91844726	0.000290901460686153	0.498545315004901	0.0862790482753	0.852470153959776
chr4:3304410:3304551	2.25783829156683e-06	0.377619047619048	0.0724858224874535	0.838957924471463
chr10:124910708:124910730	1.75752882745545e-06	0.387137761247581	0.00724813007140651	0.981621730820122
chr13:29106180:29106363	2.0966751336872e-08	0.65	0.0387216584670805	0.943777492705449
chr9:126135891:126135950	2.79600443314097e-05	0.400786245917825	0.00177016595595143	0.995602688458714
chr17:56409588:56409742	9.16954222266557e-08	0.649727080007278	0.0510642275474302	0.927133474692187
chr6:50787949:50787984	3.73432366120853e-07	0.44	0.0264342109270721	0.943327032392131
chr16:2286867:2286879	3.01091248873675e-06	0.322548085989226	0.0223722916678607	0.93513780826802
chr7:129425931:129426013	4.80380883150482e-07	0.415	0.0335090503581543	0.925287905937693
chr16:68390251:68390361	1.27573636758102e-18	0.471352306993593	0.0214601069537096	0.956453802001821
chr17:43663420:43663489	0.000616530050398419	0.36608031952209	0.0480430051295465	0.883988652003698
chr22:19710841:19710855	5.55602800644692e-06	0.404960317460318	0.00767139422030727	0.981408616926067
chr1:1148346:1148354	0.000234479680292144	0.47378447545186	0.061093360472242	0.885780721561043
chr7:155168257:155168346	1.78079502084877e-09	0.484076109076109	0.00911865902341314	0.981511038613506
chr8:134094859:134094975	6.43331726989296e-06	0.50505092860356	0.128951158177381	0.79660767548556
chr5:138850540:138850606	4.38714189333678e-19	0.458796370101491	0.0178752129532965	0.962499940024237
chr12:6882964:6882984	5.31425633672149e-07	0.475504352278546	0.0666650545425303	0.877040176550333
chr7:155246915:155246940	5.25213340402697e-05	0.346111111111111	0.0244937948853718	0.933908605933014
chr11:67204881:67205042	0.000397395382689811	0.364295090537063	0.0601335859194666	0.858318748814265
chr1:208085429:208085672	0.000700700428065996	0.509351237792028	0.0867179916279251	0.854516912888941
chr10:12223668:12223715	3.3512200217577e-07	0.43534119509774	0.0775091960510026	0.848865873188888
chr17:3790315:3790340	8.89220466608191e-06	0.516078238730116	0.0727950620914198	0.8763824714249
chr22:20783780:20783802	3.66161375879569e-09	0.373116883116883	0.00930515964699959	0.975667826101894
